Program,Course_Code,Total_no_of_Cheld,Total_absences,first_term,mid_term,final,Total_grade
BCSE,ENG 102,38,10,F,D+,D,F
BCSE,ENG 102,38,1,B-,B-,B+,B+
BSCE,ENG 102,38,0,C,B-,B-,C-
BCSE,ENG 102,38,25,F,C+,F,F
BSCE,ENG 102,38,5,B,B+,B+,B
BATHM,ENG 102,38,25,B-,B+,B-,C+
BATHM,ENG 102,38,4,B-,B+,B+,C+
BATHM,ENG 102,38,11,D+,B,C,F
BATHM,ENG 102,38,1,C+,B-,C+,D+
BSCE,ENG 102,38,9,D,C-,C-,D
BATHM,ENG 102,38,13,C,B-,B-,C-
BSCE,ENG 102,38,0,B+,B,B+,B
BCSE,ENG 102,38,5,C+,B+,B,C+
BSCE,ENG 102,38,12,D,B-,C,C-
BSCE,ENG 102,38,10,D,C,C-,D+
BCSE,ENG 102,38,4,C+,C+,B,B+
BSEEE,ENG 102,38,15,F,F,F,F
BCSE,ENG 102,38,7,F,C+,D+,F
BCSE,ENG 102,38,5,D+,C,B-,C-
BCSE,ENG 102,38,7,F,B-,C,D
BSCE,ENG 102,38,3,B+,B+,B+,C+
BSCE,ENG 102,38,29,F,D,F,F
BSME,ENG 102,38,3,D,D+,C-,F
BSCE,ENG 102,38,3,D+,B,C-,D
BSCE,ENG 102,38,2,F,B,C-,D
BSCE,ENG 102,38,6,C-,C+,B-,C-
BSCE,ENG 102,38,1,B-,B-,B-,B
BATHM,ENG 102,38,0,C+,B+,B-,C-
BCSE,CSC 490,,,,,A,
BSCE,ENG 102,38,2,B,B+,B,C
BSCE,ENG 102,38,15,D+,B-,C,D
BSCE,ENG 102,38,16,B-,B,B-,B-
BATHM,ENG 102,38,26,F,C,F,F
BSME,ENG 102,38,7,D+,C,D,F
BSEEE,ENG 102,38,13,C-,C-,C-,D
BATHM,ENG 102,38,11,F,B-,D+,F
BATHM,ENG 102,38,5,B+,A,A,A
BCSE,ENG 102,38,5,C+,A,B+,B-
BCSE,ENG 102,38,12,F,C+,D+,F
BATHM,ENG 102,38,9,D,B-,C-,D+
BSCE,ENG 102,38,1,D+,C-,C,F
BATHM,ENG 102,38,9,F,B-,C-,D+
BSCE,ENG 102,38,7,C,D+,C,D
BATHM,ENG 102,38,10,D+,C+,C-,F
BCSE,ENG 102,38,10,D,C+,D+,F
BSME,ENG 102,38,3,C-,C-,C+,D+
BSME,ENG 102,38,8,C-,C-,C,D
BATHM,ENG 102,38,8,F,C-,D+,D
BSME,ENG 102,38,3,B,B+,B+,C+
BSCE,ENG 102,38,28,F,D,F,F
BSCE,ENG 102,39,1,B+,C+,B+,B-
BSN,ENG 102,39,0,B,C,B,B
BSN,ENG 102,39,7,C+,C,C+,D
BSN,ENG 102,39,2,C,C-,C,D+
BSN,ENG 102,39,1,B-,C+,C+,F
BSN,ENG 102,39,7,C-,C+,C,D
BSN,ENG 102,39,6,D+,C-,C-,D
BSN,ENG 102,39,2,D+,C-,C,D+
BSN,ENG 102,39,2,C-,C,C,D
BSN,ENG 102,39,2,D+,F,C-,D
BSN,ENG 102,39,6,D+,C-,C,D+
BSN,ENG 102,39,13,C+,C-,C-,D+
BSN,ENG 102,39,4,D+,D+,D,F
BSN,ENG 102,39,8,C-,B-,C,D+
BSN,ENG 102,39,9,C-,F,C-,D
BSN,ENG 102,39,5,C,C-,C,D
BSN,ENG 102,39,10,D,D+,D+,F
BSN,ENG 102,39,14,F,F,F,F
BCSE,ENG 102,39,0,B-,B-,B-,D
BSN,ENG 102,39,1,C+,D+,C,D
BCSE,ENG 102,39,2,B,B-,B-,C-
BCSE,ENG 102,39,0,B+,C,B-,C-
BCSE,ENG 102,39,1,C,C-,C+,D+
BCSE,ENG 102,39,0,C+,C+,B-,D+
BCSE,ENG 102,39,1,C,C-,C+,C-
BCSE,ENG 102,39,1,B,C-,B-,C+
BCSE,ENG 102,39,1,B,F,F,D+
BCSE,ENG 102,39,0,B,B-,B+,C+
BCSE,ENG 102,39,4,C,C-,C+,C-
BCSE,ENG 102,39,0,C-,C-,C+,D+
BCSE,ENG 102,39,1,B-,B-,B-,C-
BCSE,ENG 102,39,1,B,C-,B-,D+
BSN,ENG 102,39,34,F,F,F,D
BCSE,ENG 102,39,1,C,C-,C+,D+
BSN,ENG 102,39,2,B,B-,C+,D
BCSE,ENG 102,39,1,B-,C+,B-,C-
BCSE,ENG 102,39,1,B+,C,B-,C-
BCSE,ENG 102,39,1,B-,C,C+,C-
BSN,ENG 102,39,1,C-,F,C-,D
BCSE,ENG 102,39,3,C-,C-,B-,C-
BCSE,ENG 102,39,0,B-,C,B-,C-
BCSE,ENG 102,39,0,B-,B-,B-,C-
BCSE,ENG 102,39,0,B-,D+,C+,C-
BCSE,ENG 102,39,6,B-,B-,B-,C-
BSCE,ENG 102,39,1,C+,C,C+,D+
BSN,ENG 102,39,1,C,C,C,D
BSN,ENG 102,39,29,F,F,F,D
BSN,ENG 102,39,2,D,C-,C-,D
BSN,ENG 102,39,39,F,F,F,F
BSN,ENG 102,39,1,A,B-,B,C-
BCSE,ENG 102,39,2,B-,B,B,B
BSN,ENG 102,39,1,C,C+,C,F
BSEEE,ENG 102,39,3,C+,C+,C+,D
BBA,ENG 102,34,15,F,F,C-,D+
BBA,ENG 102,34,25,F,F,D,F
BCSE,ENG 102,34,6,B+,B,A,A
BCSE,ENG 102,34,9,C+,C-,B-,B-
BCSE,ENG 102,34,15,B,C+,B,B+
BCSE,ENG 102,34,0,A,A,A,B+
BCSE,ENG 102,34,9,B+,B+,B+,B-
BCSE,ENG 102,34,3,B,B-,B+,B+
BCSE,ENG 102,34,6,C-,B,C+,C-
BCSE,ENG 102,34,4,C+,B-,B-,B-
BCSE,ENG 102,34,8,B,B+,B,B-
BSME,ENG 102,34,17,F,F,D,D+
BCSE,ENG 102,34,3,C+,F,B-,B-
BCSE,ENG 102,34,3,C,D+,B-,C
BCSE,ENG 102,34,1,C-,F,C+,C-
BCSE,ENG 102,34,3,C,D+,B-,C+
BCSE,ENG 102,34,3,C+,D,B-,C-
BCSE,ENG 102,34,16,D+,C-,C-,D+
BCSE,ENG 102,34,12,D+,C,C-,D+
BCSE,ENG 102,34,11,C,F,C,C
BCSE,ENG 102,38,2,A,A,A,A
BCSE,ENG 102,38,2,A,A,A,A
BCSE,ENG 102,38,0,B,A,A,A
BCSE,ENG 102,38,0,A,A,A,A
BCSE,ENG 102,38,6,B,B+,B+,B+
BCSE,ENG 102,38,1,B,B,B+,B
BCSE,ENG 102,38,1,B,B,B+,B+
BCSE,ENG 102,38,4,B,B,B,B
BBA,ENG 102,38,3,B-,C-,B-,B+
BCSE,ENG 102,38,0,B+,D,B-,C+
BCSE,ENG 102,38,2,B-,C,B,B-
BAEcon,ENG 102,38,7,B+,B+,A,A
BCSE,ENG 102,38,2,B+,B+,B+,B+
BAEcon,ENG 102,38,8,A,A,A,A
BCSE,ENG 102,38,14,C-,C,C-,C-
BAEcon,ENG 102,38,11,B+,A,B+,A
BCSE,ENG 102,38,6,D+,D,C,C
BCSE,ENG 102,38,5,C+,B-,B-,B-
BCSE,ENG 102,38,15,C-,C+,B-,B+
BCSE,ENG 102,38,9,C-,C-,C,D+
BCSE,ENG 102,38,0,B,C+,B,B
BSAg,ENG 102,38,2,C+,C,C+,C+
BSCE,ENG 102,38,8,C-,C,C+,C+
BSCE,ENG 102,38,5,C-,D,C-,D
BCSE,ENG 102,38,8,B-,D+,B-,B
BCSE,ENG 102,38,6,B-,C-,B-,B-
BCSE,ENG 102,38,4,B-,B-,B-,C+
BCSE,ENG 102,38,9,C,B-,C+,C-
BBA,ENG 102,38,10,C+,B-,B-,C
BBA,ENG 102,38,4,B-,B-,B-,B-
BSME,ENG 102,38,4,C+,D+,B-,C+
BCSE,ENG 102,38,8,C-,F,C,C-
BCSE,ENG 102,38,3,C,B-,B-,B-
BCSE,ENG 102,38,9,B+,B+,B,B
BCSE,ENG 102,38,6,B-,B-,B-,B-
BSME,ENG 102,38,5,C+,D+,C+,C+
BAEcon,ENG 102,38,3,B,C-,B,B+
BSME,ENG 102,38,3,B+,C,B+,B+
BSME,ENG 102,38,5,B+,B,A,A
BCSE,ENG 102,38,1,B,C,B,C
BCSE,ENG 102,38,1,B,B,B,C
BSME,ENG 102,38,9,D+,D+,C,C-
BCSE,ENG 102,38,0,B-,B,B+,B
BCSE,ENG 102,38,1,B,B-,B,B
BCSE,ENG 102,38,0,B,B+,B+,B-
BCSE,ENG 102,38,1,B+,A,A,A
BCSE,ENG 102,38,2,B+,B-,B,B-
BSAg,ENG 102,38,5,C-,D+,C,C+
BSAg,ENG 102,38,9,B-,C,B-,B-
BCSE,ENG 102,38,0,A,B+,A,A
BCSE,ENG 102,38,4,B-,B-,B,B-
BSAg,ENG 102,38,32,F,F,F,F
BSME,ENG 102,38,4,C+,C+,B-,B-
BCSE,ENG 102,37,6,B,B-,B,C-
BSME,ENG 102,37,5,B,C-,B+,B-
BCSE,ENG 102,37,14,C-,D+,C-,D+
BCSE,ENG 102,37,7,B-,C+,B,B-
BCSE,ENG 102,37,9,C-,D,C,C+
BCSE,ENG 102,37,21,B+,C-,C+,C
BCSE,ENG 102,37,10,D+,C-,C,C-
BSAg,ENG 102,35,16,F,B-,D,D+
BSCE,ENG 102,35,21,F,F,F,F
BCSE,ENG 102,35,0,B-,B-,B,A
BSAg,ENG 102,35,3,C-,C,C,C
BSME,ENG 102,35,2,C,B-,B-,B-
BCSE,ENG 102,35,1,B+,A,A,A
BCSE,ENG 102,35,0,B-,A,A,A
BSCE,ENG 102,35,0,B-,A,B+,B
BSME,ENG 102,35,2,C,C+,B-,B-
BCSE,ENG 102,35,2,C,B,B-,B-
BCSE,ENG 102,35,7,C+,B-,B-,B
BCSE,ENG 102,35,2,B,B,B+,B+
BCSE,ENG 102,35,1,C-,B-,C+,B-
BCSE,ENG 102,35,0,B-,A,B,C+
BCSE,ENG 102,35,0,B-,A,B+,B+
BSCE,ENG 102,35,0,C+,B-,B-,C+
BCSE,ENG 102,35,1,C+,B-,C+,B+
BCSE,ENG 102,35,1,B-,B-,B-,B-
BSME,ENG 102,35,22,F,F,F,F
BCSE,ENG 102,35,19,F,F,F,F
BSAg,ENG 102,35,0,B-,B-,B,B
BSCE,ENG 102,35,18,C-,B-,C-,D
BSAG,ENG 102,35,1,C+,B-,B-,B
BCSE,ENG 102,35,0,B-,B,B,B-
BCSE,ENG 102,35,3,A,B+,B+,B+
BCSE,ENG 102,35,0,B-,A,A,B+
BCSE,ENG 102,35,0,B,B-,B+,B
BCSE,ENG 102,35,2,C+,B,B,B+
BCSE,ENG 102,35,9,B-,B+,B,C+
BBA,ENG 102,35,0,C+,B,B+,B+
BCSE,ENG 102,35,0,B-,B,B+,B
BSAg,ENG 102,35,0,A,A,A,B+
BSAg,ENG 102,35,0,C+,B-,B-,C+
BSAG,ENG 102,35,0,B,A,A,B+
BSAg,ENG 102,35,0,B,B+,B+,B
BSAg,ENG 102,35,0,B,B+,B+,B
BCSE,ENG 102,35,0,B-,B,B+,A
BSAg,ENG 102,35,0,B-,B+,B+,B+
BSAg,ENG 102,35,0,C+,B-,B,B
BSAg,ENG 102,35,1,C,C,B-,B-
BCSE,ENG 102,35,0,C+,B,B,C
BSAg,ENG 102,35,0,B,B-,B,B+
BBA,ENG 102,35,0,C+,B-,B-,C
BSAG,ENG 102,35,2,C-,B-,C-,C-
BCSE,ENG 102,35,1,C+,B,B,C+
BAEcon,ENG 102,35,8,C,B-,C+,D+
BAEcon,ENG 102,35,7,C+,C,C-,D
BATHM,ENG 102,35,2,C-,C,C-,D+
BSME,ENG 102,39,16,D+,D+,C-,D+
BSME,ENG 102,39,20,B-,C,C+,D+
BCSE,ENG 102,39,13,D+,C,C-,D
BCSE,ENG 102,39,24,F,F,F,D
BCSE,ENG 102,39,24,C-,D,C-,C+
BCSE,ENG 102,39,3,B,B-,B,C-
BCSE,ENG 102,39,1,C+,C-,C+,C-
BCSE,ENG 102,39,12,B-,B-,B-,C-
BCSE,ENG 102,39,14,B-,C+,C+,D+
BCSE,ENG 102,39,1,B,C-,B-,C-
BCSE,ENG 102,39,14,B-,C,C+,C+
BCSE,ENG 102,39,16,B+,C-,B-,B+
BCSE,ENG 102,39,11,C,B,B-,B+
BCSE,ENG 102,39,17,C+,D+,D,C-
BCSE,ENG 102,39,7,C,C,C+,D
BCSE,ENG 102,39,6,B-,C,B-,C-
BCSE,ENG 102,39,18,B,B,B,B-
BCSE,ENG 102,39,4,B-,C-,B-,C
BSCE,ENG 102,46,2,A,B,A,A
BSCE,ENG 102,46,2,C,B+,B-,C
BSCE,ENG 102,46,0,A,A,A,A
BSCE,ENG 102,46,0,A,B+,A,A
BCSE,ENG 102,46,8,F,A,B-,B-
BCSE,ENG 102,46,1,B-,B-,A,A
BCSE,ENG 102,46,2,B+,A,A,B
BCSE,ENG 102,46,0,A,B+,A,A
BCSE,ENG 102,46,0,B+,B-,A,B-
BCSE,ENG 102,46,1,A,B+,A,A
BCSE,ENG 102,46,2,A,A,A,A
BSCE,ENG 102,46,0,A,C+,A,A
BCSE,ENG 102,46,4,F,B-,C+,C+
BSAg,ENG 102,46,2,B,B+,A,A
BCSE,ENG 102,46,1,C-,D+,C,B-
BCSE,ENG 102,46,3,F,B-,C,C+
BSCE,ENG 102,46,0,A,B-,A,A
BBA,ENG 102,46,5,D,C-,C,C+
BSCE,ENG 102,46,1,F,C,D,D
BSCE,ENG 102,46,6,C-,B+,D+,D+
BSCE,ENG 102,46,0,A,B,A,A
BCSE,ENG 102,46,1,D+,C,B-,A
BSAg,ENG 102,46,2,A,A,A,A
BSCE,ENG 102,46,0,A,B-,A,A
BSCE,ENG 102,46,6,C,B-,B,B-
BSCE,ENG 102,46,2,C+,C+,B-,B-
BATHM,ENG 102,46,5,B-,C-,B,B-
BSAg,ENG 102,46,3,A,B,B,A
BSAg,ENG 102,46,1,A,A,A,A
BSAg,ENG 102,46,0,C,B,B,A
BSCE,ENG 102,46,3,B,C,C+,C
BSCE,ENG 102,46,1,C+,B-,B-,B-
BSAg,ENG 102,46,3,B-,B-,B-,B+
BSCE,ENG 102,46,4,A,C+,A,A
BSCE,ENG 102,46,4,C+,C,B-,B-
BSCE,ENG 102,46,0,A,A,A,A
BSCE,ENG 102,46,4,C-,C+,B,A
BSAg,ENG 102,46,3,C-,B+,B-,C+
BCSE,ENG 102,46,1,B+,B,A,A
BCSE,ENG 102,46,0,C,B-,A,A
BSCE,ENG 102,46,35,F,F,F,F
BSCE,ENG 102,46,12,A,B-,A,A
BCSE,ENG 102,46,1,B+,B-,B,B
BCSE,ENG 102,46,19,F,F,F,B-
BCSE,ENG 102,46,43,F,F,F,F
BSCE,ENG 102,46,3,B,B-,B,B-
BBA,ENG 102,46,23,F,F,F,D
BCSE,ENG 102,46,0,B,C+,A,A
BAEng,ENG 104,35,19,C,C,C,C+
BAEng,ENG 104,35,4,C+,B-,B-,B-
BAEng,ENG 104,35,3,C+,C,C+,C
BAEng,ENG 104,35,10,B-,B,B,B
BAEng,ENG 104,35,4,C+,C,C+,C
BAEng,ENG 104,35,4,B,B+,B+,B
BAEng,ENG 104,35,30,F,F,F,I
BAEng,ENG 104,35,6,B,B,B,B
BAEng,ENG 104,35,23,F,D,F,F
BAENG,ENG 104,35,22,C-,C-,C-,C
BAEng,ENG 104,35,2,A,A,A,B+
BAEng,ENG 104,35,9,C-,B-,B-,C+
BAEng,ENG 104,35,20,B-,B,B-,B-
BAEng,ENG 104,35,3,A,A,A,B+
BAEng,ENG 104,35,19,D,D,D,D
BAEng,ENG 104,35,29,F,F,F,F
BAEng,ENG 104,35,16,B+,B+,B+,A
BAEng,ENG 104,35,11,B,B,B,B-
BAEng,ENG 104,35,4,C,C,C+,C-
BAEng,ENG 104,35,10,C+,B,B-,C-
BAEng,ENG 104,34,0,B+,A,A,A
BAEng,ENG 104,34,2,B,B,B,B
BAEng,ENG 104,34,0,A,A,A,A
BAEng,ENG 104,34,0,B+,A,A,B+
BAEng,ENG 104,34,0,A,A,A,A
BAEng,ENG 104,34,1,A,A,A,A
BAEng,ENG 104,34,0,B+,A,A,A
BAEng,ENG 104,34,0,B+,A,A,A
BAEng,ENG 104,34,0,B+,A,A,B+
BAEng,ENG 104,34,0,A,A,A,A
BAEng,ENG 104,34,2,B,B,B,B-
BAEng,ENG 104,34,3,B+,A,A,A
BAEng,ENG 104,34,1,B+,A,A,A
BAEng,ENG 104,34,3,A,A,A,A
BAEng,ENG 104,34,1,B-,B,B-,C+
BAEng,ENG 104,34,2,B+,A,A,A
BAEng,ENG 104,34,1,A,A,A,A
BAEng,ENG 104,34,2,A,A,A,A
BAEng,ENG 104,34,0,A,A,A,A
BAEng,ENG 104,34,0,B+,A,A,A
BAEng,ENG 104,34,2,B+,A,A,A
BAEng,ENG 104,34,0,B+,A,A,A
BATHM,ENG 203,44,5,A,A,A,A
BATHM,ENG 203,44,1,A,A,A,A
BSEEE,ENG 203,44,21,B+,B,B-,B
BSAg,ENG 203,44,9,A,A,A,A
BBA,ENG 203,44,15,B-,B-,C+,B-
BSEEE,ENG 203,44,41,F,D,F,F
BSCE,ENG 203,44,12,B-,B-,C,B+
BCSE,ENG 203,44,2,B-,C+,B-,B-
BSCE,ENG 203,44,1,C+,B-,B-,B-
BSCE,ENG 203,44,6,A,A,A,A
BSCE,ENG 203,44,2,B,B-,B,B
BSME,ENG 203,44,19,B-,B-,C,B+
BSCE,ENG 203,44,1,A,A,A,B+
BSCE,ENG 203,44,5,B+,B+,B+,B+
BSCE,ENG 203,44,7,B,B-,C+,C+
BSCE,ENG 203,44,4,B-,B-,B-,B-
BSCE,ENG 203,44,3,B,B,B,B-
BSME,ENG 203,44,2,B-,C+,B-,B-
BSME,ENG 203,44,3,B,B,B,B
BSCE,ENG 203,44,1,B-,B-,B-,B
BAEng,ENG 106,38,0,B-,B+,B+,B
BAEng,ENG 106,38,0,B,B+,B+,B+
BAEng,ENG 106,38,1,B,B+,B+,B-
BAEng,ENG 106,38,0,B+,A,A,A
BAEng,ENG 106,38,0,B,A,A,B+
BAEng,ENG 106,38,1,B,A,A,B+
BAEng,ENG 106,38,0,B-,B,B,B
BAEng,ENG 106,38,0,B+,B+,B+,B+
BAEng,ENG 106,38,0,B,A,B+,B
BAEng,ENG 106,38,0,B+,B+,B+,B
BAEng,ENG 106,38,1,B+,A,A,A
BAEng,ENG 106,38,2,B,B+,B+,B+
BAEng,ENG 106,38,1,B,A,A,B+
BAEng,ENG 106,38,0,B+,A,A,A
BAEng,ENG 106,38,1,B-,B+,B,B
BAEng,ENG 106,38,1,B,B+,B+,B+
BAEng,ENG 106,38,5,B-,B-,B-,C
BAEng,ENG 106,38,0,C+,B,B,C+
BAEng,ENG 106,38,6,C,C,C+,C+
BAEng,ENG 106,38,1,B-,B,B-,C+
BAEng,ENG 106,38,1,C+,B-,B-,B-
BAEng,ENG 106,38,2,B,A,A,A
BAEng,ENG 106,43,5,C+,F,C,D+
BAEng,ENG 106,43,1,A,A,A,A
BAEng,ENG 106,43,7,C,B-,B-,B-
BAEng,ENG 106,43,12,B,B,B,B-
BAEng,ENG 106,43,40,F,F,F,F
BAEng,ENG 106,43,0,B-,B+,B,C+
BAEng,ENG 106,43,7,C,C,B-,C+
BAENG,ENG 106,43,8,D+,C-,C-,D
BAEng,ENG 106,43,1,B,A,B+,B-
BAEng,ENG 106,43,5,C,B-,B-,C
BAEng,ENG 106,43,20,C-,C-,C,C-
BAEng,ENG 106,43,10,F,D+,F,F
BAEng,ENG 106,43,19,F,F,F,F
BAEng,ENG 106,43,10,B,B,B,C+
BAEng,ENG 106,43,5,C,C+,B-,C-
BAEng,ENG 106,43,3,C+,B,B-,C-
BAEng,ENG 106,43,12,C-,C,C-,F
BSCE,CEN 496,,,,,C-,
BAEng,ENG 105,22,0,C,C-,C,D+
BAEng,ENG 105,48,12,B,B-,B,B-
BAEng,ENG 105,22,0,C,B-,B-,B
BAEng,ENG 105,48,9,C+,B,B-,B-
BAEng,ENG 105,22,1,B-,B,B,B
BAENG,ENG 105,22,2,C-,C+,C,D
BAEng,ENG 105,22,1,B,B,B,B-
BAEng,ENG 105,22,1,B,B,B+,B+
BAEng,ENG 105,22,1,B,B+,B,B-
BAEng,ENG 105,22,1,C-,C-,B-,B
BAEng,ENG 105,22,0,B-,A,B+,B
BAEng,ENG 105,22,0,B+,A,A,A
BAEng,ENG 105,22,0,B+,A,A,A
BAEng,ENG 105,22,0,C-,C,C+,C
BAEng,ENG 105,22,0,A,A,A,B+
BAEng,ENG 105,22,0,C-,C+,B-,B+
BAEng,ENG 105,22,0,C,C+,B-,C-
BAEng,ENG 105,22,0,B,B+,B+,B-
BAEng,ENG 105,22,1,C+,B-,B-,B-
BAEng,ENG 105,48,14,B-,B-,B-,B-
BAEng,ENG 105,48,22,A,B+,B+,B-
BAEng,ENG 105,48,16,C,B-,C,C-
BAEng,ENG 105,48,25,B-,C+,B-,B-
BAEng,ENG 105,48,43,F,F,F,F
BAEng,ENG 105,48,13,C+,C,C+,C+
BAEng,ENG 105,48,18,A,A,A,A
BAEng,ENG 105,48,7,B,B,B,B
BAEng,ENG 105,48,6,B+,B-,B-,B-
BAEng,ENG 105,48,6,B+,A,A,A
BATHM,ENG 203,18,1,C,C-,C-,D
BATHM,ENG 203,42,3,B,B+,B,B
BSME,ENG 203,46,42,F,F,F,F
BATHM,ENG 203,44,12,B+,B,B,B-
BATHM,ENG 203,44,10,C,B,B-,C
BSN,ENG 203,42,5,C+,B-,C+,F
BCSE,ENG 203,43,3,B-,B,B,B
BBA,ENG 203,48,3,B,C-,B-,B-
BSN,ENG 203,43,1,B-,B+,B,B
BBA,ENG 203,44,11,D+,C+,C,D
BSAg,ENG 203,18,8,D,F,F,D
BCSE,ENG 203,43,0,B+,A,A,B
BSN,ENG 203,42,0,B,B+,B+,B
BSME,ENG 203,43,7,B-,B+,B,B
BSAg,ENG 203,44,9,B-,B+,B+,C+
MBA,ENG 203,42,5,A,A,A,B+
MBA,ENG 203,42,17,B,B,B,B+
MBA,ENG 203,42,7,A,A,A,A
BSAg,ENG 203,34,0,C+,B,B-,C
BSCE,ENG 203,34,3,B,B,B+,B+
BSAg,ENG 203,34,2,B-,B+,B+,B
BCSE,ENG 203,34,1,B,B+,B+,B
BCSE,ENG 203,34,2,B,A,B+,B
BSAg,ENG 203,34,14,C+,F,F,C+
BSAg,ENG 203,34,0,B+,A,A,B+
BATHM,ENG 203,34,0,B,B,B,B+
BBA,ENG 203,34,0,B-,B+,B,B-
BBA,ENG 203,34,2,B-,B+,B,B-
BSME,ENG 203,34,2,B-,B,B-,C+
BSEEE,ENG 203,34,3,C+,B,B-,D+
BSME,ENG 203,34,3,C+,B-,B-,C+
BSME,ENG 203,34,0,B+,A,A,B+
BBA,ENG 203,34,2,B,B,B+,B
BATHM,ENG 203,34,0,B+,A,A,B
BCSE,ENG 203,34,0,B,A,A,B+
BCSE,ENG 203,34,2,B+,A,A,B+
BSCE,ENG 203,35,0,C+,C+,B-,C+
BSAg,ENG 203,35,0,B,B,B+,B
BBA,ENG 203,35,0,C,C-,B-,B-
BSCE,ENG 203,35,1,B,B+,A,B+
BSAg,ENG 203,35,0,B+,B-,B+,B+
BSME,ENG 203,35,0,B-,B,B,B-
BCSE,ENG 203,35,0,A,B+,A,B+
BCSE,ENG 203,35,0,A,B+,A,A
BCSE,ENG 203,35,0,A,B,B+,B+
BCSE,ENG 203,35,0,B,B+,B+,A
BBA,ENG 203,35,0,B+,A,A,A
BSME,ENG 203,35,1,C+,C+,B-,B-
BSCE,ENG 203,35,0,B-,B,B+,B+
BSME,ENG 203,35,2,B-,B-,B,B-
BBA,ENG 203,35,0,B-,C,B-,B-
BSCE,ENG 203,35,0,B-,C+,B,B-
BSME,ENG 203,35,0,C+,C+,B,B+
BBA,ENG 203,35,0,B,B+,A,B+
BCSE,ENG 203,35,0,B-,B,B,B-
BSCE,ENG 203,35,0,B-,B-,B,B+
BSCE,ENG 203,35,0,B-,C+,B-,B
BSME,ENG 203,35,0,C+,B-,B-,C
BSME,ENG 203,35,0,B-,B-,B,B-
BSME,ENG 203,35,0,B-,B+,B+,A
BSCE,ENG 203,35,0,C+,C+,B-,B+
BSME,ENG 203,35,1,C,C,C+,C-
BSCE,ENG 203,35,0,B-,D,C+,B-
BATHM,ENG 203,43,3,B+,B+,B+,B
BSCE,ENG 203,43,5,C+,B,B,B-
BSEEE,ENG 203,43,1,B,B+,B+,B
BCSE,ENG 203,43,7,C+,B,B,B-
BCSE,ENG 203,43,0,B,A,A,B
BATHM,ENG 203,18,1,A,B+,A,A
BCSE,ENG 203,18,2,D,D,C-,C-
BSCE,ENG 203,18,0,C-,D+,C-,F
BBA,ENG 203,18,6,D+,D+,D+,C-
BSME,ENG 203,18,4,D+,D,D+,F
BSCE,ENG 203,18,5,C-,D,D,F
BCSE,ENG 203,18,2,C,C+,C-,C-
BSEEE,ENG 203,18,0,C,C+,B-,C-
BSEEE,ENG 203,18,10,C-,C-,D,D+
BSEEE,ENG 203,18,4,B-,C-,C,C-
BSCE,ENG 203,18,4,C-,C+,C+,C+
BSCE,ENG 203,18,11,C-,C,C-,C+
BSEEE,ENG 203,18,5,B+,C+,B-,C-
BBA,ENG 203,18,1,B-,F,C-,D+
BCSE,ENG 203,18,0,B,C+,B-,C-
BCSE,ENG 203,40,36,F,F,F,F
BSAg,ENG 203,47,11,B,B+,B,C+
BSCE,ENG 203,47,3,C-,C+,C+,C
BAEcon,ENG 203,47,13,C,C+,C,C+
BBA,ENG 203,47,5,B-,C+,C+,C+
BSEEE,ENG 250,37,1,B,A,A,B
BSEEE,ENG 250,37,1,D+,D+,C-,D+
BCSE,ENG 250,37,2,A,A,A,B
BCSE,ENG 250,37,6,B+,B+,B+,B
BSEEE,ENG 250,37,7,D+,C+,C+,B-
BCSE,ENG 250,37,1,B+,B+,A,B+
BCSE,ENG 250,37,5,B-,B-,B,C+
BCSE,ENG 250,37,4,B,B,B+,B+
BCSE,ENG 250,37,3,B+,B,B+,B+
BSEEE,ENG 250,37,1,B+,B+,A,B+
BCSE,ENG 250,37,6,C+,B+,B,B-
BSEEE,ENG 250,37,2,A,B+,A,B+
BSEEE,ENG 250,37,1,B,B+,B+,C+
BSEEE,ENG 250,37,2,B,B+,B+,B-
BCSE,ENG 250,37,0,B,B+,B+,B-
BSEEE,ENG 250,37,1,B,B,B,B-
BSEEE,ENG 250,37,1,B,B,B+,B
BSEEE,ENG 250,37,2,B-,B-,B,B-
BBA,ENG 250,37,10,C+,C+,B-,C+
BCSE,ENG 250,37,1,B-,B-,B,C+
BSEEE,ENG 250,37,2,B+,B+,A,B+
BSEEE,ENG 250,37,1,B+,A,A,B-
BSEEE,ENG 250,37,2,B+,B,B+,B+
BCSE,ENG 250,37,1,A,A,A,B-
BSEEE,ENG 250,37,4,B+,A,A,B
BCSE,ENG 250,37,7,B,B,B,B-
BCSE,ENG 250,37,2,B,B-,B,B
BSAg,ENG 250,37,7,C-,C-,C,C-
BSEEE,ENG 250,37,4,B,B+,B+,B-
BSEEE,ENG 250,37,3,B-,B,B,B-
BSCE,ENG 250,37,0,B-,B,B+,B-
BCSE,ENG 250,37,6,C+,B-,B-,B-
BBA,ENG 250,37,9,B-,B,B,B
BBA,ENG 250,37,12,B+,B-,B,B-
BCSE,ENG 250,37,3,C-,C,C+,C
BSAg,ENG 250,37,0,C,C,C+,C+
BSME,ENG 250,37,4,C-,C-,C,C-
BSAg,ENG 250,37,7,B,B+,B+,B
BCSE,ENG 250,37,1,B+,B+,A,B
BCSE,ENG 250,37,11,C,C-,C,C-
BCSE,ENG 250,37,11,C,B-,B-,B-
BCSE,ENG 250,37,4,A,A,A,A
